ID,FilePath,Description,Label
video_1104,data/ScholarReport/sad/0172.mp4,ScholarReport - sad emotion video,sad
video_1105,data/ScholarReport/sad/0183.mp4,ScholarReport - sad emotion video,sad
video_1106,data/ScholarReport/sad/0185.mp4,ScholarReport - sad emotion video,sad
video_1107,data/ScholarReport/sad/0201.mp4,ScholarReport - sad emotion video,sad
video_1108,data/ScholarReport/sad/0211.mp4,ScholarReport - sad emotion video,sad
video_1109,data/ScholarReport/sad/0226.mp4,ScholarReport - sad emotion video,sad
video_1110,data/ScholarReport/sad/0234.mp4,ScholarReport - sad emotion video,sad
video_1111,data/ScholarReport/surprise/0014.mp4,ScholarReport - surprise emotion video,surprise
video_1112,data/ScholarReport/surprise/0022.mp4,ScholarReport - surprise emotion video,surprise
video_1113,data/ScholarReport/surprise/0043.mp4,ScholarReport - surprise emotion video,surprise
video_1114,data/ScholarReport/surprise/0050.mp4,ScholarReport - surprise emotion video,surprise
video_1115,data/ScholarReport/surprise/0091.mp4,ScholarReport - surprise emotion video,surprise
video_1116,data/ScholarReport/surprise/0107.mp4,ScholarReport - surprise emotion video,surprise
video_1117,data/ScholarReport/surprise/0114.mp4,ScholarReport - surprise emotion video,surprise
video_1118,data/ScholarReport/surprise/0117.mp4,ScholarReport - surprise emotion video,surprise
video_1119,data/ScholarReport/surprise/0151.mp4,ScholarReport - surprise emotion video,surprise
video_1120,data/ScholarReport/surprise/0152.mp4,ScholarReport - surprise emotion video,surprise
video_1121,data/School/angry/0018.mp4,School - angry emotion video,angry
video_1122,data/School/angry/0034.mp4,School - angry emotion video,angry
video_1123,data/School/angry/0160.mp4,School - angry emotion video,angry
video_1124,data/School/angry/0169.mp4,School - angry emotion video,angry
video_1125,data/School/angry/0212.mp4,School - angry emotion video,angry
video_1126,data/School/angry/0318.mp4,School - angry emotion video,angry
video_1127,data/School/angry/0331.mp4,School - angry emotion video,angry
video_1128,data/School/angry/0338.mp4,School - angry emotion video,angry
video_1129,data/School/angry/0424.mp4,School - angry emotion video,angry
video_1130,data/School/angry/0434.mp4,School - angry emotion video,angry
video_1131,data/School/disgust/0005.mp4,School - disgust emotion video,disgust
video_1132,data/School/disgust/0011.mp4,School - disgust emotion video,disgust
video_1133,data/School/disgust/0033.mp4,School - disgust emotion video,disgust
video_1134,data/School/disgust/0053.mp4,School - disgust emotion video,disgust
video_1135,data/School/disgust/0060.mp4,School - disgust emotion video,disgust
video_1136,data/School/disgust/0089.mp4,School - disgust emotion video,disgust
video_1137,data/School/disgust/0132.mp4,School - disgust emotion video,disgust
video_1138,data/School/disgust/0137.mp4,School - disgust emotion video,disgust
video_1139,data/School/disgust/0174.mp4,School - disgust emotion video,disgust
video_1140,data/School/disgust/0176.mp4,School - disgust emotion video,disgust
video_1141,data/School/fear/0003.mp4,School - fear emotion video,fear
video_1142,data/School/fear/0022.mp4,School - fear emotion video,fear
video_1143,data/School/fear/0034.mp4,School - fear emotion video,fear
video_1144,data/School/fear/0050.mp4,School - fear emotion video,fear
video_1145,data/School/fear/0058.mp4,School - fear emotion video,fear
video_1146,data/School/fear/0060.mp4,School - fear emotion video,fear
video_1147,data/School/fear/0088.mp4,School - fear emotion video,fear
video_1148,data/School/fear/0111.mp4,School - fear emotion video,fear
video_1149,data/School/fear/0134.mp4,School - fear emotion video,fear
video_1150,data/School/fear/0141.mp4,School - fear emotion video,fear
video_1151,data/School/happy/0011.mp4,School - happy emotion video,happy
video_1152,data/School/happy/0012.mp4,School - happy emotion video,happy
video_1153,data/School/happy/0040.mp4,School - happy emotion video,happy
video_1154,data/School/happy/0046.mp4,School - happy emotion video,happy
video_1155,data/School/happy/0056.mp4,School - happy emotion video,happy
video_1156,data/School/happy/0070.mp4,School - happy emotion video,happy
video_1157,data/School/happy/0090.mp4,School - happy emotion video,happy
video_1158,data/School/happy/0095.mp4,School - happy emotion video,happy
video_1159,data/School/happy/0109.mp4,School - happy emotion video,happy
video_1160,data/School/happy/0119.mp4,School - happy emotion video,happy
video_1161,data/School/neutral/0000.mp4,School - neutral emotion video,neutral
video_1162,data/School/neutral/0010.mp4,School - neutral emotion video,neutral
video_1163,data/School/neutral/0124.mp4,School - neutral emotion video,neutral
video_1164,data/School/neutral/0151.mp4,School - neutral emotion video,neutral
video_1165,data/School/neutral/0232.mp4,School - neutral emotion video,neutral
video_1166,data/School/neutral/0264.mp4,School - neutral emotion video,neutral
video_1167,data/School/neutral/0286.mp4,School - neutral emotion video,neutral
video_1168,data/School/neutral/0347.mp4,School - neutral emotion video,neutral
video_1169,data/School/neutral/0352.mp4,School - neutral emotion video,neutral
video_1170,data/School/neutral/0359.mp4,School - neutral emotion video,neutral
video_1171,data/School/sad/0036.mp4,School - sad emotion video,sad
video_1172,data/School/sad/0068.mp4,School - sad emotion video,sad
video_1173,data/School/sad/0142.mp4,School - sad emotion video,sad
video_1174,data/School/sad/0147.mp4,School - sad emotion video,sad
video_1175,data/School/sad/0210.mp4,School - sad emotion video,sad
video_1176,data/School/sad/0238.mp4,School - sad emotion video,sad
video_1177,data/School/sad/0253.mp4,School - sad emotion video,sad
video_1178,data/School/sad/0325.mp4,School - sad emotion video,sad
video_1179,data/School/sad/0370.mp4,School - sad emotion video,sad
video_1180,data/School/sad/0383.mp4,School - sad emotion video,sad
video_1181,data/School/surprise/0012.mp4,School - surprise emotion video,surprise
video_1182,data/School/surprise/0069.mp4,School - surprise emotion video,surprise
video_1183,data/School/surprise/0077.mp4,School - surprise emotion video,surprise
video_1184,data/School/surprise/0098.mp4,School - surprise emotion video,surprise
video_1185,data/School/surprise/0112.mp4,School - surprise emotion video,surprise
video_1186,data/School/surprise/0147.mp4,School - surprise emotion video,surprise
video_1187,data/School/surprise/0154.mp4,School - surprise emotion video,surprise
video_1188,data/School/surprise/0164.mp4,School - surprise emotion video,surprise
video_1189,data/School/surprise/0199.mp4,School - surprise emotion video,surprise
video_1190,data/School/surprise/0209.mp4,School - surprise emotion video,surprise
video_1191,data/Social/angry/0009.mp4,Social - angry emotion video,angry
video_1192,data/Social/angry/0027.mp4,Social - angry emotion video,angry
video_1193,data/Social/angry/0052.mp4,Social - angry emotion video,angry
video_1194,data/Social/angry/0060.mp4,Social - angry emotion video,angry
video_1195,data/Social/angry/0079.mp4,Social - angry emotion video,angry
video_1196,data/Social/angry/0083.mp4,Social - angry emotion video,angry
video_1197,data/Social/angry/0088.mp4,Social - angry emotion video,angry
video_1198,data/Social/angry/0113.mp4,Social - angry emotion video,angry
video_1199,data/Social/angry/0128.mp4,Social - angry emotion video,angry
video_1200,data/Social/angry/0168.mp4,Social - angry emotion video,angry
video_1201,data/Social/disgust/0000.mp4,Social - disgust emotion video,disgust
video_1202,data/Social/disgust/0019.mp4,Social - disgust emotion video,disgust
video_1203,data/Social/disgust/0028.mp4,Social - disgust emotion video,disgust
video_1204,data/Social/disgust/0030.mp4,Social - disgust emotion video,disgust
video_1205,data/Social/disgust/0037.mp4,Social - disgust emotion video,disgust
video_1206,data/Social/disgust/0047.mp4,Social - disgust emotion video,disgust
video_1207,data/Social/disgust/0058.mp4,Social - disgust emotion video,disgust
video_1208,data/Social/disgust/0061.mp4,Social - disgust emotion video,disgust
video_1209,data/Social/disgust/0083.mp4,Social - disgust emotion video,disgust
video_1210,data/Social/disgust/0088.mp4,Social - disgust emotion video,disgust
video_1211,data/Social/fear/0000.mp4,Social - fear emotion video,fear
video_1212,data/Social/fear/0002.mp4,Social - fear emotion video,fear
video_1213,data/Social/fear/0003.mp4,Social - fear emotion video,fear
video_1214,data/Social/fear/0006.mp4,Social - fear emotion video,fear
video_1215,data/Social/fear/0007.mp4,Social - fear emotion video,fear
video_1216,data/Social/fear/0011.mp4,Social - fear emotion video,fear
video_1217,data/Social/fear/0012.mp4,Social - fear emotion video,fear
video_1218,data/Social/fear/0016.mp4,Social - fear emotion video,fear
video_1219,data/Social/fear/0019.mp4,Social - fear emotion video,fear
video_1220,data/Social/fear/0024.mp4,Social - fear emotion video,fear
video_1221,data/Social/happy/0006.mp4,Social - happy emotion video,happy
video_1222,data/Social/happy/0031.mp4,Social - happy emotion video,happy
video_1223,data/Social/happy/0036.mp4,Social - happy emotion video,happy
video_1224,data/Social/happy/0042.mp4,Social - happy emotion video,happy
video_1225,data/Social/happy/0050.mp4,Social - happy emotion video,happy
video_1226,data/Social/happy/0060.mp4,Social - happy emotion video,happy
video_1227,data/Social/happy/0066.mp4,Social - happy emotion video,happy
video_1228,data/Social/happy/0082.mp4,Social - happy emotion video,happy
video_1229,data/Social/happy/0083.mp4,Social - happy emotion video,happy
video_1230,data/Social/happy/0122.mp4,Social - happy emotion video,happy
video_1231,data/Social/neutral/0014.mp4,Social - neutral emotion video,neutral
video_1232,data/Social/neutral/0039.mp4,Social - neutral emotion video,neutral
video_1233,data/Social/neutral/0088.mp4,Social - neutral emotion video,neutral
video_1234,data/Social/neutral/0099.mp4,Social - neutral emotion video,neutral
video_1235,data/Social/neutral/0157.mp4,Social - neutral emotion video,neutral
video_1236,data/Social/neutral/0228.mp4,Social - neutral emotion video,neutral
video_1237,data/Social/neutral/0248.mp4,Social - neutral emotion video,neutral
video_1238,data/Social/neutral/0274.mp4,Social - neutral emotion video,neutral
video_1239,data/Social/neutral/0275.mp4,Social - neutral emotion video,neutral
video_1240,data/Social/neutral/0293.mp4,Social - neutral emotion video,neutral
video_1241,data/Social/sad/0006.mp4,Social - sad emotion video,sad
video_1242,data/Social/sad/0008.mp4,Social - sad emotion video,sad
video_1243,data/Social/sad/0027.mp4,Social - sad emotion video,sad
video_1244,data/Social/sad/0047.mp4,Social - sad emotion video,sad
video_1245,data/Social/sad/0053.mp4,Social - sad emotion video,sad
video_1246,data/Social/sad/0058.mp4,Social - sad emotion video,sad
video_1247,data/Social/sad/0079.mp4,Social - sad emotion video,sad
video_1248,data/Social/sad/0084.mp4,Social - sad emotion video,sad
video_1249,data/Social/sad/0089.mp4,Social - sad emotion video,sad
video_1250,data/Social/sad/0091.mp4,Social - sad emotion video,sad
video_1251,data/Social/surprise/0003.mp4,Social - surprise emotion video,surprise
video_1252,data/Social/surprise/0028.mp4,Social - surprise emotion video,surprise
video_1253,data/Social/surprise/0035.mp4,Social - surprise emotion video,surprise
video_1254,data/Social/surprise/0036.mp4,Social - surprise emotion video,surprise
video_1255,data/Social/surprise/0039.mp4,Social - surprise emotion video,surprise
video_1256,data/Social/surprise/0052.mp4,Social - surprise emotion video,surprise
video_1257,data/Social/surprise/0060.mp4,Social - surprise emotion video,surprise
video_1258,data/Social/surprise/0065.mp4,Social - surprise emotion video,surprise
video_1259,data/Social/surprise/0081.mp4,Social - surprise emotion video,surprise
video_1260,data/Social/surprise/0087.mp4,Social - surprise emotion video,surprise
video_1261,data/Speech/angry/0071.mp4,Speech - angry emotion video,angry
video_1262,data/Speech/angry/0081.mp4,Speech - angry emotion video,angry
video_1263,data/Speech/angry/0092.mp4,Speech - angry emotion video,angry
video_1264,data/Speech/angry/0108.mp4,Speech - angry emotion video,angry
video_1265,data/Speech/angry/0120.mp4,Speech - angry emotion video,angry
video_1266,data/Speech/angry/0142.mp4,Speech - angry emotion video,angry
video_1267,data/Speech/angry/0163.mp4,Speech - angry emotion video,angry
video_1268,data/Speech/angry/0234.mp4,Speech - angry emotion video,angry
video_1269,data/Speech/angry/0243.mp4,Speech - angry emotion video,angry
video_1270,data/Speech/angry/0301.mp4,Speech - angry emotion video,angry
video_1271,data/Speech/disgust/0002.mp4,Speech - disgust emotion video,disgust
video_1272,data/Speech/disgust/0026.mp4,Speech - disgust emotion video,disgust
video_1273,data/Speech/disgust/0072.mp4,Speech - disgust emotion video,disgust
video_1274,data/Speech/disgust/0074.mp4,Speech - disgust emotion video,disgust
video_1275,data/Speech/disgust/0088.mp4,Speech - disgust emotion video,disgust
video_1276,data/Speech/disgust/0105.mp4,Speech - disgust emotion video,disgust
video_1277,data/Speech/disgust/0106.mp4,Speech - disgust emotion video,disgust
video_1278,data/Speech/disgust/0116.mp4,Speech - disgust emotion video,disgust
video_1279,data/Speech/disgust/0124.mp4,Speech - disgust emotion video,disgust
video_1280,data/Speech/disgust/0150.mp4,Speech - disgust emotion video,disgust
video_1281,data/Speech/fear/0009.mp4,Speech - fear emotion video,fear
video_1282,data/Speech/fear/0026.mp4,Speech - fear emotion video,fear
video_1283,data/Speech/fear/0039.mp4,Speech - fear emotion video,fear
video_1284,data/Speech/fear/0055.mp4,Speech - fear emotion video,fear
video_1285,data/Speech/fear/0061.mp4,Speech - fear emotion video,fear
video_1286,data/Speech/fear/0072.mp4,Speech - fear emotion video,fear
video_1287,data/Speech/fear/0083.mp4,Speech - fear emotion video,fear
video_1288,data/Speech/fear/0084.mp4,Speech - fear emotion video,fear
video_1289,data/Speech/fear/0091.mp4,Speech - fear emotion video,fear
video_1290,data/Speech/fear/0104.mp4,Speech - fear emotion video,fear
video_1291,data/Speech/happy/0005.mp4,Speech - happy emotion video,happy
video_1292,data/Speech/happy/0040.mp4,Speech - happy emotion video,happy
video_1293,data/Speech/happy/0041.mp4,Speech - happy emotion video,happy
video_1294,data/Speech/happy/0065.mp4,Speech - happy emotion video,happy
video_1295,data/Speech/happy/0092.mp4,Speech - happy emotion video,happy
video_1296,data/Speech/happy/0132.mp4,Speech - happy emotion video,happy
video_1297,data/Speech/happy/0206.mp4,Speech - happy emotion video,happy
video_1298,data/Speech/happy/0216.mp4,Speech - happy emotion video,happy
video_1299,data/Speech/happy/0218.mp4,Speech - happy emotion video,happy
video_1300,data/Speech/happy/0233.mp4,Speech - happy emotion video,happy
video_1301,data/Speech/neutral/0005.mp4,Speech - neutral emotion video,neutral
video_1302,data/Speech/neutral/0014.mp4,Speech - neutral emotion video,neutral
video_1303,data/Speech/neutral/0042.mp4,Speech - neutral emotion video,neutral
video_1304,data/Speech/neutral/0103.mp4,Speech - neutral emotion video,neutral
video_1305,data/Speech/neutral/0175.mp4,Speech - neutral emotion video,neutral
video_1306,data/Speech/neutral/0231.mp4,Speech - neutral emotion video,neutral
video_1307,data/Speech/neutral/0264.mp4,Speech - neutral emotion video,neutral
video_1308,data/Speech/neutral/0363.mp4,Speech - neutral emotion video,neutral
video_1309,data/Speech/neutral/0449.mp4,Speech - neutral emotion video,neutral
video_1310,data/Speech/neutral/0511.mp4,Speech - neutral emotion video,neutral
video_1311,data/Speech/sad/0038.mp4,Speech - sad emotion video,sad
video_1312,data/Speech/sad/0056.mp4,Speech - sad emotion video,sad
video_1313,data/Speech/sad/0067.mp4,Speech - sad emotion video,sad
video_1314,data/Speech/sad/0089.mp4,Speech - sad emotion video,sad
video_1315,data/Speech/sad/0110.mp4,Speech - sad emotion video,sad
video_1316,data/Speech/sad/0114.mp4,Speech - sad emotion video,sad
video_1317,data/Speech/sad/0145.mp4,Speech - sad emotion video,sad
video_1318,data/Speech/sad/0151.mp4,Speech - sad emotion video,sad
video_1319,data/Speech/sad/0160.mp4,Speech - sad emotion video,sad
video_1320,data/Speech/sad/0173.mp4,Speech - sad emotion video,sad
video_1321,data/Speech/surprise/0022.mp4,Speech - surprise emotion video,surprise
video_1322,data/Speech/surprise/0034.mp4,Speech - surprise emotion video,surprise
video_1323,data/Speech/surprise/0043.mp4,Speech - surprise emotion video,surprise
video_1324,data/Speech/surprise/0049.mp4,Speech - surprise emotion video,surprise
video_1325,data/Speech/surprise/0057.mp4,Speech - surprise emotion video,surprise
video_1326,data/Speech/surprise/0107.mp4,Speech - surprise emotion video,surprise
video_1327,data/Speech/surprise/0117.mp4,Speech - surprise emotion video,surprise
video_1328,data/Speech/surprise/0119.mp4,Speech - surprise emotion video,surprise
video_1329,data/Speech/surprise/0132.mp4,Speech - surprise emotion video,surprise
video_1330,data/Speech/surprise/0153.mp4,Speech - surprise emotion video,surprise
video_1331,data/Talkshow/angry/0023.mp4,Talkshow - angry emotion video,angry
video_1332,data/Talkshow/angry/0025.mp4,Talkshow - angry emotion video,angry
video_1333,data/Talkshow/angry/0057.mp4,Talkshow - angry emotion video,angry
video_1334,data/Talkshow/angry/0066.mp4,Talkshow - angry emotion video,angry
video_1335,data/Talkshow/angry/0117.mp4,Talkshow - angry emotion video,angry
video_1336,data/Talkshow/angry/0149.mp4,Talkshow - angry emotion video,angry
video_1337,data/Talkshow/angry/0151.mp4,Talkshow - angry emotion video,angry
video_1338,data/Talkshow/angry/0169.mp4,Talkshow - angry emotion video,angry
video_1339,data/Talkshow/angry/0171.mp4,Talkshow - angry emotion video,angry
video_1340,data/Talkshow/angry/0222.mp4,Talkshow - angry emotion video,angry
video_1341,data/Talkshow/disgust/0020.mp4,Talkshow - disgust emotion video,disgust
video_1342,data/Talkshow/disgust/0031.mp4,Talkshow - disgust emotion video,disgust
video_1343,data/Talkshow/disgust/0036.mp4,Talkshow - disgust emotion video,disgust
video_1344,data/Talkshow/disgust/0039.mp4,Talkshow - disgust emotion video,disgust
video_1345,data/Talkshow/disgust/0040.mp4,Talkshow - disgust emotion video,disgust
video_1346,data/Talkshow/disgust/0048.mp4,Talkshow - disgust emotion video,disgust
video_1347,data/Talkshow/disgust/0068.mp4,Talkshow - disgust emotion video,disgust
video_1348,data/Talkshow/disgust/0078.mp4,Talkshow - disgust emotion video,disgust
video_1349,data/Talkshow/disgust/0084.mp4,Talkshow - disgust emotion video,disgust
video_1350,data/Talkshow/disgust/0087.mp4,Talkshow - disgust emotion video,disgust
video_1351,data/Talkshow/fear/0002.mp4,Talkshow - fear emotion video,fear
video_1352,data/Talkshow/fear/0004.mp4,Talkshow - fear emotion video,fear
video_1353,data/Talkshow/fear/0010.mp4,Talkshow - fear emotion video,fear
video_1354,data/Talkshow/fear/0022.mp4,Talkshow - fear emotion video,fear
video_1355,data/Talkshow/fear/0028.mp4,Talkshow - fear emotion video,fear
video_1356,data/Talkshow/fear/0031.mp4,Talkshow - fear emotion video,fear
video_1357,data/Talkshow/fear/0038.mp4,Talkshow - fear emotion video,fear
video_1358,data/Talkshow/fear/0043.mp4,Talkshow - fear emotion video,fear
video_1359,data/Talkshow/fear/0048.mp4,Talkshow - fear emotion video,fear
video_1360,data/Talkshow/fear/0049.mp4,Talkshow - fear emotion video,fear
video_1361,data/Talkshow/happy/0024.mp4,Talkshow - happy emotion video,happy
video_1362,data/Talkshow/happy/0041.mp4,Talkshow - happy emotion video,happy
video_1363,data/Talkshow/happy/0141.mp4,Talkshow - happy emotion video,happy
video_1364,data/Talkshow/happy/0163.mp4,Talkshow - happy emotion video,happy
video_1365,data/Talkshow/happy/0211.mp4,Talkshow - happy emotion video,happy
video_1366,data/Talkshow/happy/0220.mp4,Talkshow - happy emotion video,happy
video_1367,data/Talkshow/happy/0263.mp4,Talkshow - happy emotion video,happy
video_1368,data/Talkshow/happy/0364.mp4,Talkshow - happy emotion video,happy
video_1369,data/Talkshow/happy/0376.mp4,Talkshow - happy emotion video,happy
video_1370,data/Talkshow/happy/0407.mp4,Talkshow - happy emotion video,happy
video_1371,data/Talkshow/neutral/0106.mp4,Talkshow - neutral emotion video,neutral
video_1372,data/Talkshow/neutral/0182.mp4,Talkshow - neutral emotion video,neutral
video_1373,data/Talkshow/neutral/0278.mp4,Talkshow - neutral emotion video,neutral
video_1374,data/Talkshow/neutral/0335.mp4,Talkshow - neutral emotion video,neutral
video_1375,data/Talkshow/neutral/0339.mp4,Talkshow - neutral emotion video,neutral
video_1376,data/Talkshow/neutral/0341.mp4,Talkshow - neutral emotion video,neutral
video_1377,data/Talkshow/neutral/0372.mp4,Talkshow - neutral emotion video,neutral
video_1378,data/Talkshow/neutral/0399.mp4,Talkshow - neutral emotion video,neutral
video_1379,data/Talkshow/neutral/0434.mp4,Talkshow - neutral emotion video,neutral
video_1380,data/Talkshow/neutral/0450.mp4,Talkshow - neutral emotion video,neutral
video_1381,data/Talkshow/sad/0023.mp4,Talkshow - sad emotion video,sad
video_1382,data/Talkshow/sad/0025.mp4,Talkshow - sad emotion video,sad
video_1383,data/Talkshow/sad/0069.mp4,Talkshow - sad emotion video,sad
video_1384,data/Talkshow/sad/0083.mp4,Talkshow - sad emotion video,sad
video_1385,data/Talkshow/sad/0097.mp4,Talkshow - sad emotion video,sad
video_1386,data/Talkshow/sad/0125.mp4,Talkshow - sad emotion video,sad
video_1387,data/Talkshow/sad/0133.mp4,Talkshow - sad emotion video,sad
video_1388,data/Talkshow/sad/0138.mp4,Talkshow - sad emotion video,sad
video_1389,data/Talkshow/sad/0139.mp4,Talkshow - sad emotion video,sad
video_1390,data/Talkshow/sad/0161.mp4,Talkshow - sad emotion video,sad
video_1391,data/Talkshow/surprise/0036.mp4,Talkshow - surprise emotion video,surprise
video_1392,data/Talkshow/surprise/0038.mp4,Talkshow - surprise emotion video,surprise
video_1393,data/Talkshow/surprise/0086.mp4,Talkshow - surprise emotion video,surprise
video_1394,data/Talkshow/surprise/0100.mp4,Talkshow - surprise emotion video,surprise
video_1395,data/Talkshow/surprise/0103.mp4,Talkshow - surprise emotion video,surprise
video_1396,data/Talkshow/surprise/0105.mp4,Talkshow - surprise emotion video,surprise
video_1397,data/Talkshow/surprise/0119.mp4,Talkshow - surprise emotion video,surprise
video_1398,data/Talkshow/surprise/0125.mp4,Talkshow - surprise emotion video,surprise
video_1399,data/Talkshow/surprise/0151.mp4,Talkshow - surprise emotion video,surprise
video_1400,data/Talkshow/surprise/0191.mp4,Talkshow - surprise emotion video,surprise
video_1401,data/Terror/angry/0053.mp4,Terror - angry emotion video,angry
video_1402,data/Terror/angry/0147.mp4,Terror - angry emotion video,angry
video_1403,data/Terror/angry/0183.mp4,Terror - angry emotion video,angry
video_1404,data/Terror/angry/0250.mp4,Terror - angry emotion video,angry
video_1405,data/Terror/angry/0260.mp4,Terror - angry emotion video,angry
video_1406,data/Terror/angry/0261.mp4,Terror - angry emotion video,angry
video_1407,data/Terror/angry/0297.mp4,Terror - angry emotion video,angry
video_1408,data/Terror/angry/0351.mp4,Terror - angry emotion video,angry
video_1409,data/Terror/angry/0358.mp4,Terror - angry emotion video,angry
video_1410,data/Terror/angry/0389.mp4,Terror - angry emotion video,angry
video_1411,data/Terror/disgust/0009.mp4,Terror - disgust emotion video,disgust
video_1412,data/Terror/disgust/0037.mp4,Terror - disgust emotion video,disgust
video_1413,data/Terror/disgust/0049.mp4,Terror - disgust emotion video,disgust
video_1414,data/Terror/disgust/0051.mp4,Terror - disgust emotion video,disgust
video_1415,data/Terror/disgust/0070.mp4,Terror - disgust emotion video,disgust
video_1416,data/Terror/disgust/0071.mp4,Terror - disgust emotion video,disgust
video_1417,data/Terror/disgust/0086.mp4,Terror - disgust emotion video,disgust
video_1418,data/Terror/disgust/0090.mp4,Terror - disgust emotion video,disgust
video_1419,data/Terror/disgust/0091.mp4,Terror - disgust emotion video,disgust
video_1420,data/Terror/disgust/0106.mp4,Terror - disgust emotion video,disgust
video_1421,data/Terror/fear/0034.mp4,Terror - fear emotion video,fear
video_1422,data/Terror/fear/0045.mp4,Terror - fear emotion video,fear
video_1423,data/Terror/fear/0058.mp4,Terror - fear emotion video,fear
video_1424,data/Terror/fear/0160.mp4,Terror - fear emotion video,fear
video_1425,data/Terror/fear/0201.mp4,Terror - fear emotion video,fear
video_1426,data/Terror/fear/0210.mp4,Terror - fear emotion video,fear
video_1427,data/Terror/fear/0211.mp4,Terror - fear emotion video,fear
video_1428,data/Terror/fear/0250.mp4,Terror - fear emotion video,fear
video_1429,data/Terror/fear/0251.mp4,Terror - fear emotion video,fear
video_1430,data/Terror/fear/0309.mp4,Terror - fear emotion video,fear
video_1431,data/Terror/happy/0017.mp4,Terror - happy emotion video,happy
video_1432,data/Terror/happy/0033.mp4,Terror - happy emotion video,happy
video_1433,data/Terror/happy/0037.mp4,Terror - happy emotion video,happy
video_1434,data/Terror/happy/0076.mp4,Terror - happy emotion video,happy
video_1435,data/Terror/happy/0097.mp4,Terror - happy emotion video,happy
video_1436,data/Terror/happy/0099.mp4,Terror - happy emotion video,happy
video_1437,data/Terror/happy/0101.mp4,Terror - happy emotion video,happy
video_1438,data/Terror/happy/0104.mp4,Terror - happy emotion video,happy
video_1439,data/Terror/happy/0134.mp4,Terror - happy emotion video,happy
video_1440,data/Terror/happy/0138.mp4,Terror - happy emotion video,happy
video_1441,data/Terror/neutral/0007.mp4,Terror - neutral emotion video,neutral
video_1442,data/Terror/neutral/0028.mp4,Terror - neutral emotion video,neutral
video_1443,data/Terror/neutral/0130.mp4,Terror - neutral emotion video,neutral
video_1444,data/Terror/neutral/0136.mp4,Terror - neutral emotion video,neutral
video_1445,data/Terror/neutral/0169.mp4,Terror - neutral emotion video,neutral
video_1446,data/Terror/neutral/0182.mp4,Terror - neutral emotion video,neutral
video_1447,data/Terror/neutral/0190.mp4,Terror - neutral emotion video,neutral
video_1448,data/Terror/neutral/0194.mp4,Terror - neutral emotion video,neutral
video_1449,data/Terror/neutral/0294.mp4,Terror - neutral emotion video,neutral
video_1450,data/Terror/neutral/0376.mp4,Terror - neutral emotion video,neutral
video_1451,data/Terror/sad/0109.mp4,Terror - sad emotion video,sad
video_1452,data/Terror/sad/0121.mp4,Terror - sad emotion video,sad
video_1453,data/Terror/sad/0144.mp4,Terror - sad emotion video,sad
video_1454,data/Terror/sad/0148.mp4,Terror - sad emotion video,sad
video_1455,data/Terror/sad/0180.mp4,Terror - sad emotion video,sad
video_1456,data/Terror/sad/0198.mp4,Terror - sad emotion video,sad
video_1457,data/Terror/sad/0211.mp4,Terror - sad emotion video,sad
video_1458,data/Terror/sad/0312.mp4,Terror - sad emotion video,sad
video_1459,data/Terror/sad/0435.mp4,Terror - sad emotion video,sad
video_1460,data/Terror/sad/0467.mp4,Terror - sad emotion video,sad
video_1461,data/Terror/surprise/0012.mp4,Terror - surprise emotion video,surprise
video_1462,data/Terror/surprise/0036.mp4,Terror - surprise emotion video,surprise
video_1463,data/Terror/surprise/0053.mp4,Terror - surprise emotion video,surprise
video_1464,data/Terror/surprise/0064.mp4,Terror - surprise emotion video,surprise
video_1465,data/Terror/surprise/0066.mp4,Terror - surprise emotion video,surprise
video_1466,data/Terror/surprise/0075.mp4,Terror - surprise emotion video,surprise
video_1467,data/Terror/surprise/0106.mp4,Terror - surprise emotion video,surprise
video_1468,data/Terror/surprise/0111.mp4,Terror - surprise emotion video,surprise
video_1469,data/Terror/surprise/0143.mp4,Terror - surprise emotion video,surprise
video_1470,data/Terror/surprise/0166.mp4,Terror - surprise emotion video,surprise
video_1471,data/War/angry/0024.mp4,War - angry emotion video,angry
video_1472,data/War/angry/0027.mp4,War - angry emotion video,angry
video_1473,data/War/angry/0187.mp4,War - angry emotion video,angry
video_1474,data/War/angry/0201.mp4,War - angry emotion video,angry
video_1475,data/War/angry/0206.mp4,War - angry emotion video,angry
video_1476,data/War/angry/0226.mp4,War - angry emotion video,angry
video_1477,data/War/angry/0305.mp4,War - angry emotion video,angry
video_1478,data/War/angry/0356.mp4,War - angry emotion video,angry
video_1479,data/War/angry/0441.mp4,War - angry emotion video,angry
video_1480,data/War/angry/0568.mp4,War - angry emotion video,angry
video_1481,data/War/disgust/0011.mp4,War - disgust emotion video,disgust
video_1482,data/War/disgust/0021.mp4,War - disgust emotion video,disgust
video_1483,data/War/disgust/0028.mp4,War - disgust emotion video,disgust
video_1484,data/War/disgust/0035.mp4,War - disgust emotion video,disgust
video_1485,data/War/disgust/0043.mp4,War - disgust emotion video,disgust
video_1486,data/War/disgust/0049.mp4,War - disgust emotion video,disgust
video_1487,data/War/disgust/0058.mp4,War - disgust emotion video,disgust
video_1488,data/War/disgust/0076.mp4,War - disgust emotion video,disgust
video_1489,data/War/disgust/0104.mp4,War - disgust emotion video,disgust
video_1490,data/War/disgust/0106.mp4,War - disgust emotion video,disgust
video_1491,data/War/fear/0030.mp4,War - fear emotion video,fear
